刹车力度,油门力度,LapTime,电机功率,时速,image_name
31,0,00:11.82,0,78,2026-01-31_15-47-51_Front_frame_005190.jpg
29,0,00:11.88,0,78,2026-01-31_15-47-51_Front_frame_005191.jpg
28,0,00:11.89,0,78,2026-01-31_15-47-51_Front_frame_005192.jpg
28,0,00:11.94,0,75,2026-01-31_15-47-51_Front_frame_005193.jpg
28,0,00:11.94,0,75,2026-01-31_15-47-51_Front_frame_005194.jpg
27,0,00:12.01,0,75,2026-01-31_15-47-51_Front_frame_005195.jpg
27,0,00:12.02,0,75,2026-01-31_15-47-51_Front_frame_005196.jpg
27,0,00:12.08,0,75,2026-01-31_15-47-51_Front_frame_005197.jpg
27,0,00:12.08,0,75,2026-01-31_15-47-51_Front_frame_005198.jpg
25,0,00:12.13,0,72,2026-01-31_15-47-51_Front_frame_005199.jpg
25,0,00:12.14,0,72,2026-01-31_15-47-51_Front_frame_005200.jpg
10,0,00:12.20,0,72,2026-01-31_15-47-51_Front_frame_005201.jpg
10,0,00:12.24,0,72,2026-01-31_15-47-51_Front_frame_005202.jpg
1,0,00:12.27,0,72,2026-01-31_15-47-51_Front_frame_005203.jpg
0,0,00:12.28,0,72,2026-01-31_15-47-51_Front_frame_005204.jpg
0,0,00:12.32,0,72,2026-01-31_15-47-51_Front_frame_005205.jpg
0,0,00:12.35,0,70,2026-01-31_15-47-51_Front_frame_005206.jpg
0,0,00:12.39,0,70,2026-01-31_15-47-51_Front_frame_005207.jpg
0,0,00:12.41,0,70,2026-01-31_15-47-51_Front_frame_005208.jpg
0,12,00:12.46,0,70,2026-01-31_15-47-51_Front_frame_005209.jpg
0,22,00:12.48,0,70,2026-01-31_15-47-51_Front_frame_005210.jpg
0,24,00:12.54,0,70,2026-01-31_15-47-51_Front_frame_005211.jpg
0,24,00:12.56,0,70,2026-01-31_15-47-51_Front_frame_005212.jpg
0,26,00:12.60,0,69,2026-01-31_15-47-51_Front_frame_005213.jpg
0,26,00:12.60,0,69,2026-01-31_15-47-51_Front_frame_005214.jpg
0,29,00:12.65,0,69,2026-01-31_15-47-51_Front_frame_005215.jpg
0,29,00:12.66,0,69,2026-01-31_15-47-51_Front_frame_005216.jpg
0,30,00:12.76,0,69,2026-01-31_15-47-51_Front_frame_005217.jpg
0,30,00:12.77,0,69,2026-01-31_15-47-51_Front_frame_005218.jpg
0,30,00:12.84,0,69,2026-01-31_15-47-51_Front_frame_005219.jpg
0,30,00:12.84,0,69,2026-01-31_15-47-51_Front_frame_005220.jpg
0,30,00:12.88,32,69,2026-01-31_15-47-51_Front_frame_005221.jpg
0,30,00:12.88,32,69,2026-01-31_15-47-51_Front_frame_005222.jpg
0,32,00:12.94,32,69,2026-01-31_15-47-51_Front_frame_005223.jpg
0,32,00:12.94,32,69,2026-01-31_15-47-51_Front_frame_005224.jpg
0,32,00:12.98,65,69,2026-01-31_15-47-51_Front_frame_005225.jpg
0,32,00:13.01,65,70,2026-01-31_15-47-51_Front_frame_005226.jpg
0,32,00:13.06,82,70,2026-01-31_15-47-51_Front_frame_005227.jpg
0,32,00:13.06,82,70,2026-01-31_15-47-51_Front_frame_005228.jpg
0,32,00:13.14,97,70,2026-01-31_15-47-51_Front_frame_005229.jpg
0,32,00:13.14,97,70,2026-01-31_15-47-51_Front_frame_005230.jpg
0,32,00:13.19,97,70,2026-01-31_15-47-51_Front_frame_005231.jpg
0,34,00:13.20,97,70,2026-01-31_15-47-51_Front_frame_005232.jpg
0,35,00:13.27,108,71,2026-01-31_15-47-51_Front_frame_005233.jpg
0,35,00:13.27,108,71,2026-01-31_15-47-51_Front_frame_005234.jpg
0,36,00:13.33,108,71,2026-01-31_15-47-51_Front_frame_005235.jpg
0,36,00:13.33,108,71,2026-01-31_15-47-51_Front_frame_005236.jpg
0,38,00:13.40,112,71,2026-01-31_15-47-51_Front_frame_005237.jpg
0,38,00:13.40,112,71,2026-01-31_15-47-51_Front_frame_005238.jpg
0,38,00:13.47,115,72,2026-01-31_15-47-51_Front_frame_005239.jpg
0,38,00:13.47,115,72,2026-01-31_15-47-51_Front_frame_005240.jpg
0,39,00:13.54,131,72,2026-01-31_15-47-51_Front_frame_005241.jpg
0,39,00:13.56,131,72,2026-01-31_15-47-51_Front_frame_005242.jpg
0,39,00:13.61,131,72,2026-01-31_15-47-51_Front_frame_005243.jpg
0,39,00:13.61,131,72,2026-01-31_15-47-51_Front_frame_005244.jpg
0,39,00:13.65,150,72,2026-01-31_15-47-51_Front_frame_005245.jpg
0,39,00:13.69,150,74,2026-01-31_15-47-51_Front_frame_005246.jpg
0,39,00:13.72,150,74,2026-01-31_15-47-51_Front_frame_005247.jpg
0,39,00:13.73,150,74,2026-01-31_15-47-51_Front_frame_005248.jpg
0,40,00:13.81,164,74,2026-01-31_15-47-51_Front_frame_005249.jpg
0,40,00:13.81,164,74,2026-01-31_15-47-51_Front_frame_005250.jpg
0,40,00:13.89,172,76,2026-01-31_15-47-51_Front_frame_005251.jpg
0,40,00:13.90,172,76,2026-01-31_15-47-51_Front_frame_005252.jpg
0,40,00:13.94,172,76,2026-01-31_15-47-51_Front_frame_005253.jpg
0,40,00:13.95,177,76,2026-01-31_15-47-51_Front_frame_005254.jpg
0,39,00:14.01,177,76,2026-01-31_15-47-51_Front_frame_005255.jpg
0,39,00:14.02,177,76,2026-01-31_15-47-51_Front_frame_005256.jpg
0,39,00:14.07,180,76,2026-01-31_15-47-51_Front_frame_005257.jpg
0,39,00:14.07,180,76,2026-01-31_15-47-51_Front_frame_005258.jpg
0,38,00:14.14,184,78,2026-01-31_15-47-51_Front_frame_005259.jpg
0,38,00:14.14,184,78,2026-01-31_15-47-51_Front_frame_005260.jpg
0,37,00:14.20,184,78,2026-01-31_15-47-51_Front_frame_005261.jpg
0,37,00:14.23,184,78,2026-01-31_15-47-51_Front_frame_005262.jpg
0,37,00:14.26,184,78,2026-01-31_15-47-51_Front_frame_005263.jpg
0,37,00:14.27,184,78,2026-01-31_15-47-51_Front_frame_005264.jpg
0,37,00:14.34,184,80,2026-01-31_15-47-51_Front_frame_005265.jpg
0,37,00:14.34,184,80,2026-01-31_15-47-51_Front_frame_005266.jpg
0,37,00:14.44,177,80,2026-01-31_15-47-51_Front_frame_005267.jpg
0,37,00:14.44,177,80,2026-01-31_15-47-51_Front_frame_005268.jpg
0,37,00:14.48,171,80,2026-01-31_15-47-51_Front_frame_005269.jpg
0,37,00:14.48,171,80,2026-01-31_15-47-51_Front_frame_005270.jpg
0,37,00:14.54,171,80,2026-01-31_15-47-51_Front_frame_005271.jpg
0,37,00:14.56,167,82,2026-01-31_15-47-51_Front_frame_005272.jpg
0,37,00:14.59,167,82,2026-01-31_15-47-51_Front_frame_005273.jpg
0,37,00:14.60,167,82,2026-01-31_15-47-51_Front_frame_005274.jpg
0,37,00:14.67,166,82,2026-01-31_15-47-51_Front_frame_005275.jpg
0,37,00:14.67,166,82,2026-01-31_15-47-51_Front_frame_005276.jpg
0,38,00:14.72,166,82,2026-01-31_15-47-51_Front_frame_005277.jpg
0,38,00:14.76,166,82,2026-01-31_15-47-51_Front_frame_005278.jpg
0,39,00:14.81,166,83,2026-01-31_15-47-51_Front_frame_005279.jpg
0,39,00:14.81,166,83,2026-01-31_15-47-51_Front_frame_005280.jpg
0,40,00:14.87,166,83,2026-01-31_15-47-51_Front_frame_005281.jpg
0,40,00:14.90,166,83,2026-01-31_15-47-51_Front_frame_005282.jpg
0,40,00:14.94,168,83,2026-01-31_15-47-51_Front_frame_005283.jpg
0,40,00:14.94,168,83,2026-01-31_15-47-51_Front_frame_005284.jpg
0,40,00:15.00,168,85,2026-01-31_15-47-51_Front_frame_005285.jpg
0,40,00:15.01,168,85,2026-01-31_15-47-51_Front_frame_005286.jpg
0,40,00:15.06,179,85,2026-01-31_15-47-51_Front_frame_005287.jpg
0,40,00:15.08,179,85,2026-01-31_15-47-51_Front_frame_005288.jpg
0,40,00:15.13,179,85,2026-01-31_15-47-51_Front_frame_005289.jpg
0,40,00:15.15,185,85,2026-01-31_15-47-51_Front_frame_005290.jpg
0,36,00:15.20,185,87,2026-01-31_15-47-51_Front_frame_005291.jpg
0,36,00:15.22,185,87,2026-01-31_15-47-51_Front_frame_005292.jpg
0,35,00:15.26,197,87,2026-01-31_15-47-51_Front_frame_005293.jpg
0,35,00:15.27,197,87,2026-01-31_15-47-51_Front_frame_005294.jpg
0,35,00:15.31,197,87,2026-01-31_15-47-51_Front_frame_005295.jpg
0,35,00:15.34,197,87,2026-01-31_15-47-51_Front_frame_005296.jpg
0,35,00:15.39,200,87,2026-01-31_15-47-51_Front_frame_005297.jpg
0,35,00:15.43,200,88,2026-01-31_15-47-51_Front_frame_005298.jpg
0,36,00:15.47,181,88,2026-01-31_15-47-51_Front_frame_005299.jpg
0,36,00:15.47,181,88,2026-01-31_15-47-51_Front_frame_005300.jpg
0,41,00:15.54,159,88,2026-01-31_15-47-51_Front_frame_005301.jpg
0,41,00:15.56,158,88,2026-01-31_15-47-51_Front_frame_005302.jpg
0,43,00:15.59,158,88,2026-01-31_15-47-51_Front_frame_005303.jpg
0,43,00:15.60,158,88,2026-01-31_15-47-51_Front_frame_005304.jpg
0,43,00:15.65,155,90,2026-01-31_15-47-51_Front_frame_005305.jpg
0,43,00:15.67,155,90,2026-01-31_15-47-51_Front_frame_005306.jpg
0,43,00:15.74,155,90,2026-01-31_15-47-51_Front_frame_005307.jpg
0,43,00:15.74,155,90,2026-01-31_15-47-51_Front_frame_005308.jpg
0,43,00:15.78,167,90,2026-01-31_15-47-51_Front_frame_005309.jpg
0,44,00:15.81,167,90,2026-01-31_15-47-51_Front_frame_005310.jpg
0,45,00:15.85,203,90,2026-01-31_15-47-51_Front_frame_005311.jpg
0,45,00:15.88,203,92,2026-01-31_15-47-51_Front_frame_005312.jpg
0,47,00:15.94,220,92,2026-01-31_15-47-51_Front_frame_005313.jpg
0,47,00:15.94,220,92,2026-01-31_15-47-51_Front_frame_005314.jpg
0,48,00:16.03,220,92,2026-01-31_15-47-51_Front_frame_005315.jpg
0,48,00:16.03,220,92,2026-01-31_15-47-51_Front_frame_005316.jpg
0,48,00:16.09,228,94,2026-01-31_15-47-51_Front_frame_005317.jpg
0,48,00:16.10,228,94,2026-01-31_15-47-51_Front_frame_005318.jpg
0,48,00:16.14,243,94,2026-01-31_15-47-51_Front_frame_005319.jpg
0,48,00:16.14,243,94,2026-01-31_15-47-51_Front_frame_005320.jpg
0,51,00:16.20,243,94,2026-01-31_15-47-51_Front_frame_005321.jpg
0,51,00:16.20,243,94,2026-01-31_15-47-51_Front_frame_005322.jpg
0,53,00:16.27,264,94,2026-01-31_15-47-51_Front_frame_005323.jpg
0,53,00:16.27,264,94,2026-01-31_15-47-51_Front_frame_005324.jpg
0,54,00:16.34,264,97,2026-01-31_15-47-51_Front_frame_005325.jpg
0,54,00:16.35,272,97,2026-01-31_15-47-51_Front_frame_005326.jpg
0,54,00:16.40,272,97,2026-01-31_15-47-51_Front_frame_005327.jpg
0,54,00:16.42,272,97,2026-01-31_15-47-51_Front_frame_005328.jpg
0,54,00:16.45,282,97,2026-01-31_15-47-51_Front_frame_005329.jpg
0,54,00:16.48,282,97,2026-01-31_15-47-51_Front_frame_005330.jpg
0,54,00:16.53,282,100,2026-01-31_15-47-51_Front_frame_005331.jpg
0,54,00:16.56,309,100,2026-01-31_15-47-51_Front_frame_005332.jpg
0,54,00:16.60,309,100,2026-01-31_15-47-51_Front_frame_005333.jpg
0,54,00:16.60,309,100,2026-01-31_15-47-51_Front_frame_005334.jpg
0,54,00:16.67,328,100,2026-01-31_15-47-51_Front_frame_005335.jpg
0,54,00:16.68,328,100,2026-01-31_15-47-51_Front_frame_005336.jpg
0,54,00:16.74,328,100,2026-01-31_15-47-51_Front_frame_005337.jpg
0,54,00:16.75,335,103,2026-01-31_15-47-51_Front_frame_005338.jpg
0,54,00:16.81,335,103,2026-01-31_15-47-51_Front_frame_005339.jpg
0,54,00:16.83,335,103,2026-01-31_15-47-51_Front_frame_005340.jpg
0,54,00:16.86,337,103,2026-01-31_15-47-51_Front_frame_005341.jpg
0,54,00:16.86,337,103,2026-01-31_15-47-51_Front_frame_005342.jpg
0,54,00:16.93,337,103,2026-01-31_15-47-51_Front_frame_005343.jpg
0,54,00:16.95,340,103,2026-01-31_15-47-51_Front_frame_005344.jpg
0,55,00:17.00,340,106,2026-01-31_15-47-51_Front_frame_005345.jpg
0,55,00:17.02,340,106,2026-01-31_15-47-51_Front_frame_005346.jpg
0,56,00:17.08,342,106,2026-01-31_15-47-51_Front_frame_005347.jpg
0,57,00:17.09,342,106,2026-01-31_15-47-51_Front_frame_005348.jpg
0,57,00:17.13,342,106,2026-01-31_15-47-51_Front_frame_005349.jpg
0,57,00:17.15,342,106,2026-01-31_15-47-51_Front_frame_005350.jpg
0,59,00:17.20,342,105,2026-01-31_15-47-51_Front_frame_005351.jpg
0,59,00:17.22,342,105,2026-01-31_15-47-51_Front_frame_005352.jpg
0,61,00:17.27,352,105,2026-01-31_15-47-51_Front_frame_005353.jpg
0,61,00:17.27,352,105,2026-01-31_15-47-51_Front_frame_005354.jpg
0,64,00:17.34,352,105,2026-01-31_15-47-51_Front_frame_005355.jpg
0,64,00:17.35,366,105,2026-01-31_15-47-51_Front_frame_005356.jpg
0,71,00:17.41,366,112,2026-01-31_15-47-51_Front_frame_005357.jpg
0,71,00:17.43,366,112,2026-01-31_15-47-51_Front_frame_005358.jpg
0,72,00:17.45,378,112,2026-01-31_15-47-51_Front_frame_005359.jpg
0,72,00:17.47,378,112,2026-01-31_15-47-51_Front_frame_005360.jpg
0,76,00:17.53,409,112,2026-01-31_15-47-51_Front_frame_005361.jpg
0,76,00:17.53,409,112,2026-01-31_15-47-51_Front_frame_005362.jpg
0,77,00:17.60,409,112,2026-01-31_15-47-51_Front_frame_005363.jpg
0,77,00:17.62,409,117,2026-01-31_15-47-51_Front_frame_005364.jpg
0,78,00:17.67,473,117,2026-01-31_15-47-51_Front_frame_005365.jpg
0,78,00:17.67,473,117,2026-01-31_15-47-51_Front_frame_005366.jpg
0,79,00:17.75,533,117,2026-01-31_15-47-51_Front_frame_005367.jpg
0,79,00:17.75,533,117,2026-01-31_15-47-51_Front_frame_005368.jpg
0,82,00:17.84,533,117,2026-01-31_15-47-51_Front_frame_005369.jpg
0,83,00:17.85,591,122,2026-01-31_15-47-51_Front_frame_005370.jpg
0,83,00:17.88,591,122,2026-01-31_15-47-51_Front_frame_005371.jpg
0,83,00:17.89,591,122,2026-01-31_15-47-51_Front_frame_005372.jpg
0,83,00:17.93,522,122,2026-01-31_15-47-51_Front_frame_005373.jpg
0,83,00:17.93,522,122,2026-01-31_15-47-51_Front_frame_005374.jpg
0,83,00:18.00,522,122,2026-01-31_15-47-51_Front_frame_005375.jpg
0,83,00:18.03,522,122,2026-01-31_15-47-51_Front_frame_005376.jpg
0,83,00:18.07,544,128,2026-01-31_15-47-51_Front_frame_005377.jpg
0,83,00:18.07,544,128,2026-01-31_15-47-51_Front_frame_005378.jpg
0,83,00:18.13,544,128,2026-01-31_15-47-51_Front_frame_005379.jpg
0,83,00:18.16,703,128,2026-01-31_15-47-51_Front_frame_005380.jpg
0,83,00:18.21,703,128,2026-01-31_15-47-51_Front_frame_005381.jpg
0,83,00:18.21,703,128,2026-01-31_15-47-51_Front_frame_005382.jpg
0,81,00:18.26,716,128,2026-01-31_15-47-51_Front_frame_005383.jpg
0,80,00:18.30,716,133,2026-01-31_15-47-51_Front_frame_005384.jpg
0,80,00:18.34,716,133,2026-01-31_15-47-51_Front_frame_005385.jpg
0,80,00:18.36,724,133,2026-01-31_15-47-51_Front_frame_005386.jpg
0,80,00:18.40,724,133,2026-01-31_15-47-51_Front_frame_005387.jpg
0,80,00:18.40,724,133,2026-01-31_15-47-51_Front_frame_005388.jpg
0,80,00:18.48,725,133,2026-01-31_15-47-51_Front_frame_005389.jpg
0,80,00:18.48,725,133,2026-01-31_15-47-51_Front_frame_005390.jpg
0,80,00:18.53,587,138,2026-01-31_15-47-51_Front_frame_005391.jpg
0,80,00:18.56,587,138,2026-01-31_15-47-51_Front_frame_005392.jpg
0,80,00:18.60,587,138,2026-01-31_15-47-51_Front_frame_005393.jpg
0,80,00:18.62,587,138,2026-01-31_15-47-51_Front_frame_005394.jpg
0,80,00:18.66,572,138,2026-01-31_15-47-51_Front_frame_005395.jpg
0,80,00:18.67,572,138,2026-01-31_15-47-51_Front_frame_005396.jpg
0,80,00:18.74,572,143,2026-01-31_15-47-51_Front_frame_005397.jpg
0,80,00:18.74,572,143,2026-01-31_15-47-51_Front_frame_005398.jpg
0,80,00:18.81,574,143,2026-01-31_15-47-51_Front_frame_005399.jpg
0,80,00:18.81,574,143,2026-01-31_15-47-51_Front_frame_005400.jpg
0,80,00:18.85,565,143,2026-01-31_15-47-51_Front_frame_005401.jpg
0,80,00:18.86,565,143,2026-01-31_15-47-51_Front_frame_005402.jpg
0,79,00:18.93,566,147,2026-01-31_15-47-51_Front_frame_005403.jpg
0,79,00:18.94,566,147,2026-01-31_15-47-51_Front_frame_005404.jpg
0,78,00:19.01,566,147,2026-01-31_15-47-51_Front_frame_005405.jpg
0,78,00:19.05,567,147,2026-01-31_15-47-51_Front_frame_005406.jpg
0,78,00:19.08,567,147,2026-01-31_15-47-51_Front_frame_005407.jpg
0,78,00:19.10,567,147,2026-01-31_15-47-51_Front_frame_005408.jpg
0,78,00:19.14,567,147,2026-01-31_15-47-51_Front_frame_005409.jpg
0,78,00:19.14,567,147,2026-01-31_15-47-51_Front_frame_005410.jpg
0,78,00:19.20,565,151,2026-01-31_15-47-51_Front_frame_005411.jpg
0,78,00:19.23,565,151,2026-01-31_15-47-51_Front_frame_005412.jpg
0,77,00:19.27,546,151,2026-01-31_15-47-51_Front_frame_005413.jpg
0,77,00:19.27,546,151,2026-01-31_15-47-51_Front_frame_005414.jpg
0,75,00:19.33,546,151,2026-01-31_15-47-51_Front_frame_005415.jpg
0,75,00:19.35,546,151,2026-01-31_15-47-51_Front_frame_005416.jpg
0,75,00:19.39,546,156,2026-01-31_15-47-51_Front_frame_005417.jpg
0,75,00:19.40,546,156,2026-01-31_15-47-51_Front_frame_005418.jpg
0,74,00:19.47,546,156,2026-01-31_15-47-51_Front_frame_005419.jpg
0,74,00:19.47,546,156,2026-01-31_15-47-51_Front_frame_005420.jpg
0,71,00:19.53,546,156,2026-01-31_15-47-51_Front_frame_005421.jpg
0,71,00:19.53,546,156,2026-01-31_15-47-51_Front_frame_005422.jpg
0,68,00:19.58,512,156,2026-01-31_15-47-51_Front_frame_005423.jpg
0,68,00:19.60,512,158,2026-01-31_15-47-51_Front_frame_005424.jpg
0,68,00:19.67,508,158,2026-01-31_15-47-51_Front_frame_005425.jpg
0,68,00:19.67,508,158,2026-01-31_15-47-51_Front_frame_005426.jpg
0,67,00:19.74,508,158,2026-01-31_15-47-51_Front_frame_005427.jpg
0,67,00:19.75,590,158,2026-01-31_15-47-51_Front_frame_005428.jpg
0,64,00:19.80,590,158,2026-01-31_15-47-51_Front_frame_005429.jpg
0,64,00:19.80,590,158,2026-01-31_15-47-51_Front_frame_005430.jpg
0,63,00:19.86,533,162,2026-01-31_15-47-51_Front_frame_005431.jpg
0,63,00:19.88,533,162,2026-01-31_15-47-51_Front_frame_005432.jpg
0,62,00:19.92,533,162,2026-01-31_15-47-51_Front_frame_005433.jpg
0,62,00:19.95,525,162,2026-01-31_15-47-51_Front_frame_005434.jpg
0,62,00:20.04,525,162,2026-01-31_15-47-51_Front_frame_005435.jpg
0,62,00:20.04,525,162,2026-01-31_15-47-51_Front_frame_005436.jpg
0,61,00:20.07,502,165,2026-01-31_15-47-51_Front_frame_005437.jpg
0,60,00:20.08,502,165,2026-01-31_15-47-51_Front_frame_005438.jpg
0,59,00:20.13,472,165,2026-01-31_15-47-51_Front_frame_005439.jpg
0,59,00:20.13,472,165,2026-01-31_15-47-51_Front_frame_005440.jpg
0,54,00:20.20,472,165,2026-01-31_15-47-51_Front_frame_005441.jpg
0,54,00:20.22,472,165,2026-01-31_15-47-51_Front_frame_005442.jpg
0,52,00:20.25,466,165,2026-01-31_15-47-51_Front_frame_005443.jpg
0,50,00:20.28,466,167,2026-01-31_15-47-51_Front_frame_005444.jpg
0,49,00:20.33,450,167,2026-01-31_15-47-51_Front_frame_005445.jpg
0,49,00:20.33,450,167,2026-01-31_15-47-51_Front_frame_005446.jpg
0,46,00:20.41,450,167,2026-01-31_15-47-51_Front_frame_005447.jpg
0,46,00:20.41,450,167,2026-01-31_15-47-51_Front_frame_005448.jpg
0,46,00:20.48,403,167,2026-01-31_15-47-51_Front_frame_005449.jpg
0,46,00:20.48,403,167,2026-01-31_15-47-51_Front_frame_005450.jpg
0,45,00:20.53,403,165,2026-01-31_15-47-51_Front_frame_005451.jpg
0,45,00:20.53,403,165,2026-01-31_15-47-51_Front_frame_005452.jpg
0,43,00:20.60,358,168,2026-01-31_15-47-51_Front_frame_005453.jpg
0,43,00:20.60,358,168,2026-01-31_15-47-51_Front_frame_005454.jpg
0,40,00:20.67,317,168,2026-01-31_15-47-51_Front_frame_005455.jpg
0,31,00:20.68,317,168,2026-01-31_15-47-51_Front_frame_005456.jpg
0,27,00:20.74,303,170,2026-01-31_15-47-51_Front_frame_005457.jpg
0,27,00:20.74,303,170,2026-01-31_15-47-51_Front_frame_005458.jpg
0,6,00:20.81,303,170,2026-01-31_15-47-51_Front_frame_005459.jpg
0,6,00:20.81,303,170,2026-01-31_15-47-51_Front_frame_005460.jpg
0,0,00:20.86,294,170,2026-01-31_15-47-51_Front_frame_005461.jpg
0,0,00:20.89,294,170,2026-01-31_15-47-51_Front_frame_005462.jpg
0,0,00:20.94,294,170,2026-01-31_15-47-51_Front_frame_005463.jpg
0,0,00:20.94,294,170,2026-01-31_15-47-51_Front_frame_005464.jpg
0,0,00:21.01,218,170,2026-01-31_15-47-51_Front_frame_005465.jpg
0,0,00:21.01,218,170,2026-01-31_15-47-51_Front_frame_005466.jpg
0,0,00:21.06,0,170,2026-01-31_15-47-51_Front_frame_005467.jpg
0,0,00:21.08,0,170,2026-01-31_15-47-51_Front_frame_005468.jpg
0,0,00:21.14,0,170,2026-01-31_15-47-51_Front_frame_005469.jpg
0,0,00:21.16,0,170,2026-01-31_15-47-51_Front_frame_005470.jpg
0,0,00:21.20,0,170,2026-01-31_15-47-51_Front_frame_005471.jpg
0,0,00:21.20,0,170,2026-01-31_15-47-51_Front_frame_005472.jpg
0,0,00:21.25,0,170,2026-01-31_15-47-51_Front_frame_005473.jpg
0,0,00:21.28,0,170,2026-01-31_15-47-51_Front_frame_005474.jpg
2,0,00:21.33,0,170,2026-01-31_15-47-51_Front_frame_005475.jpg
2,0,00:21.33,0,170,2026-01-31_15-47-51_Front_frame_005476.jpg
7,0,00:21.42,0,168,2026-01-31_15-47-51_Front_frame_005477.jpg
7,0,00:21.43,0,168,2026-01-31_15-47-51_Front_frame_005478.jpg
9,0,00:21.48,0,168,2026-01-31_15-47-51_Front_frame_005479.jpg
9,0,00:21.49,0,168,2026-01-31_15-47-51_Front_frame_005480.jpg
9,0,00:21.54,0,168,2026-01-31_15-47-51_Front_frame_005481.jpg
9,0,00:21.54,0,168,2026-01-31_15-47-51_Front_frame_005482.jpg
9,0,00:21.59,0,168,2026-01-31_15-47-51_Front_frame_005483.jpg
11,0,00:21.60,0,168,2026-01-31_15-47-51_Front_frame_005484.jpg
13,0,00:21.67,0,168,2026-01-31_15-47-51_Front_frame_005485.jpg
13,0,00:21.67,0,168,2026-01-31_15-47-51_Front_frame_005486.jpg
23,0,00:21.74,0,168,2026-01-31_15-47-51_Front_frame_005487.jpg
23,0,00:21.74,0,168,2026-01-31_15-47-51_Front_frame_005488.jpg
25,0,00:21.78,0,168,2026-01-31_15-47-51_Front_frame_005489.jpg
28,0,00:21.80,0,167,2026-01-31_15-47-51_Front_frame_005490.jpg
30,0,00:21.88,0,167,2026-01-31_15-47-51_Front_frame_005491.jpg
30,0,00:21.88,0,167,2026-01-31_15-47-51_Front_frame_005492.jpg
33,0,00:21.92,0,167,2026-01-31_15-47-51_Front_frame_005493.jpg
33,0,00:21.93,0,167,2026-01-31_15-47-51_Front_frame_005494.jpg
34,0,00:21.99,0,167,2026-01-31_15-47-51_Front_frame_005495.jpg
35,0,00:22.01,0,167,2026-01-31_15-47-51_Front_frame_005496.jpg
36,0,00:22.06,0,163,2026-01-31_15-47-51_Front_frame_005497.jpg
36,0,00:22.08,0,163,2026-01-31_15-47-51_Front_frame_005498.jpg
37,0,00:22.14,0,163,2026-01-31_15-47-51_Front_frame_005499.jpg
37,0,00:22.16,0,163,2026-01-31_15-47-51_Front_frame_005500.jpg
37,0,00:22.18,0,163,2026-01-31_15-47-51_Front_frame_005501.jpg
37,0,00:22.23,0,163,2026-01-31_15-47-51_Front_frame_005502.jpg
37,0,00:22.27,0,160,2026-01-31_15-47-51_Front_frame_005503.jpg
37,0,00:22.29,0,160,2026-01-31_15-47-51_Front_frame_005504.jpg
37,0,00:22.34,0,160,2026-01-31_15-47-51_Front_frame_005505.jpg
37,0,00:22.35,0,160,2026-01-31_15-47-51_Front_frame_005506.jpg
36,0,00:22.41,0,160,2026-01-31_15-47-51_Front_frame_005507.jpg
36,0,00:22.42,0,160,2026-01-31_15-47-51_Front_frame_005508.jpg
36,0,00:22.47,0,156,2026-01-31_15-47-51_Front_frame_005509.jpg
36,0,00:22.49,0,156,2026-01-31_15-47-51_Front_frame_005510.jpg
35,0,00:22.53,0,156,2026-01-31_15-47-51_Front_frame_005511.jpg
35,0,00:22.56,0,156,2026-01-31_15-47-51_Front_frame_005512.jpg
35,0,00:22.61,0,156,2026-01-31_15-47-51_Front_frame_005513.jpg
35,0,00:22.61,0,156,2026-01-31_15-47-51_Front_frame_005514.jpg
35,0,00:22.66,0,156,2026-01-31_15-47-51_Front_frame_005515.jpg
35,0,00:22.66,0,156,2026-01-31_15-47-51_Front_frame_005516.jpg
35,0,00:22.74,0,153,2026-01-31_15-47-51_Front_frame_005517.jpg
35,0,00:22.74,0,153,2026-01-31_15-47-51_Front_frame_005518.jpg
35,0,00:22.81,0,153,2026-01-31_15-47-51_Front_frame_005519.jpg
35,0,00:22.81,0,153,2026-01-31_15-47-51_Front_frame_005520.jpg
35,0,00:22.85,0,153,2026-01-31_15-47-51_Front_frame_005521.jpg
36,0,00:22.89,0,153,2026-01-31_15-47-51_Front_frame_005522.jpg
36,0,00:22.94,0,145,2026-01-31_15-47-51_Front_frame_005523.jpg
36,0,00:22.95,0,145,2026-01-31_15-47-51_Front_frame_005524.jpg
36,0,00:23.00,0,145,2026-01-31_15-47-51_Front_frame_005525.jpg
36,0,00:23.00,0,145,2026-01-31_15-47-51_Front_frame_005526.jpg
36,0,00:23.07,0,145,2026-01-31_15-47-51_Front_frame_005527.jpg
36,0,00:23.07,0,145,2026-01-31_15-47-51_Front_frame_005528.jpg
37,0,00:23.14,0,146,2026-01-31_15-47-51_Front_frame_005529.jpg
37,0,00:23.16,0,146,2026-01-31_15-47-51_Front_frame_005530.jpg
37,0,00:23.21,0,146,2026-01-31_15-47-51_Front_frame_005531.jpg
37,0,00:23.21,0,146,2026-01-31_15-47-51_Front_frame_005532.jpg
37,0,00:23.27,0,146,2026-01-31_15-47-51_Front_frame_005533.jpg
37,0,00:23.28,0,146,2026-01-31_15-47-51_Front_frame_005534.jpg
36,0,00:23.34,0,142,2026-01-31_15-47-51_Front_frame_005535.jpg
36,0,00:23.34,0,142,2026-01-31_15-47-51_Front_frame_005536.jpg
31,0,00:23.41,0,142,2026-01-31_15-47-51_Front_frame_005537.jpg
31,0,00:23.41,0,142,2026-01-31_15-47-51_Front_frame_005538.jpg
